gwgroupid,countries_gwid,year,groupname,countryname,statusname,status_pwrrank,upgraded10,incidence_flag,incidence_terr_flag,incidence_gov_flag,geo_concentrated
51601000,516,2004,Hutu,Burundi,SENIOR PARTNER,5,1,1,0,1,0
51602000,516,2004,Tutsi,Burundi,SENIOR PARTNER,5,0,0,0,0,0
52201000,522,2004,Isaas (Somali),Djibouti,SENIOR PARTNER,5,0,0,0,0,1
53009000,530,2004,Tigry,Ethiopia,SENIOR PARTNER,5,0,0,0,0,1
53101000,531,2004,Christians,Eritrea,SENIOR PARTNER,5,0,0,0,0,1
54104000,541,2004,Tsonga-Chopi,Mozambique,SENIOR PARTNER,5,0,0,0,0,1
55101000,551,2004,Bemba speakers,Zambia,SENIOR PARTNER,5,0,0,0,0,1
55106000,551,2004,Nyanja speakers (Easterners),Zambia,SENIOR PARTNER,5,0,0,0,0,1
55107000,551,2004,Tonga-Ila-Lenje (Southerners),Zambia,SENIOR PARTNER,5,0,0,0,0,1
55301000,553,2004,"Southerners (Lomwe, Mang'anja, Nyanja, Yao)",Malawi,SENIOR PARTNER,5,1,0,0,0,1
56005200,560,2004,Xhosa,South Africa,SENIOR PARTNER,5,0,0,0,0,1
56509000,565,2004,Ovambo,Namibia,SENIOR PARTNER,5,0,0,0,0,1
57101000,571,2004,Tswana,Botswana,SENIOR PARTNER,5,0,0,0,0,1
58101000,581,2004,Nzwani Comorans,Comoros,SENIOR PARTNER,5,1,0,0,0,1
58102000,581,2004,Mwali Comorans,Comoros,SENIOR PARTNER,5,1,0,0,0,1
58103000,581,2004,Ngazidja Comorans,Comoros,SENIOR PARTNER,5,1,0,0,0,1
59001100,590,2004,Hindi-speaking Hindus,Mauritius,SENIOR PARTNER,5,0,0,0,0,0
43201000,432,2005,"Blacks (Mande, Peul, Voltaic etc.)",Mali,SENIOR PARTNER,5,0,0,0,0,1
43301000,433,2005,Wolof,Senegal,SENIOR PARTNER,5,0,0,0,0,1
43403000,434,2005,"Northern (Bariba, Peul, Ottamari, Yoa-Lokpa, Dendi, Gourmanchéma)",Benin,SENIOR PARTNER,5,1,0,0,0,1
43501000,435,2005,White Moors (Beydan),Mauritania,SENIOR PARTNER,5,0,0,0,0,1
43601000,436,2005,Djerma-Songhai,Niger,SENIOR PARTNER,5,1,0,0,0,1
43702000,437,2005,Kru,Cote D'Ivoire,SENIOR PARTNER,5,1,0,0,0,1
45001000,450,2005,Americo-Liberians,Liberia,SENIOR PARTNER,5,0,0,0,0,1
45003020,450,2005,Gio,Liberia,SENIOR PARTNER,5,1,0,0,0,1
45003050,450,2005,Krahn (Guere),Liberia,SENIOR PARTNER,5,1,0,0,0,1
45003070,450,2005,Mandingo,Liberia,SENIOR PARTNER,5,1,0,0,0,1
45003080,450,2005,Mano,Liberia,SENIOR PARTNER,5,1,0,0,0,1
45201000,452,2005,Asante (Akan),Ghana,SENIOR PARTNER,5,1,0,0,0,1
47103000,471,2005,Beti (and related peoples),Cameroon,SENIOR PARTNER,5,0,0,0,0,1
47506000,475,2005,Yoruba,Nigeria,SENIOR PARTNER,5,1,0,0,0,1
48104000,481,2005,"Mbede (Nzebi, Bateke, Obamba)",Gabon,SENIOR PARTNER,5,0,0,0,0,1
48205020,482,2005,Baya,Central African Republic,SENIOR PARTNER,5,1,0,0,0,1
48302200,483,2005,"Zaghawa, Bideyat",Chad,SENIOR PARTNER,5,0,0,0,0,1
48406070,484,2005,Mbochi (proper),Congo,SENIOR PARTNER,5,1,0,0,0,1
49007000,490,2005,Luba Shaba,"Congo, Democratic Republic of (Zaire)",SENIOR PARTNER,5,1,0,0,0,1
49011000,490,2005,Lunda-Yeke,"Congo, Democratic Republic of (Zaire)",SENIOR PARTNER,5,1,0,0,0,1
50011090,500,2005,"South-Westerners (Ankole, Banyoro, Toro)",Uganda,SENIOR PARTNER,5,0,0,0,0,1
50103000,501,2005,Kikuyu-Meru-Emb,Kenya,SENIOR PARTNER,5,1,0,0,0,1
51601000,516,2005,Hutu,Burundi,SENIOR PARTNER,5,1,1,0,1,0
51602000,516,2005,Tutsi,Burundi,SENIOR PARTNER,5,0,0,0,0,0
52201000,522,2005,Isaas (Somali),Djibouti,SENIOR PARTNER,5,0,0,0,0,1
53009000,530,2005,Tigry,Ethiopia,SENIOR PARTNER,5,0,0,0,0,1
53101000,531,2005,Christians,Eritrea,SENIOR PARTNER,5,0,0,0,0,1
54104000,541,2005,Tsonga-Chopi,Mozambique,SENIOR PARTNER,5,0,0,0,0,1
55101000,551,2005,Bemba speakers,Zambia,SENIOR PARTNER,5,0,0,0,0,1
55106000,551,2005,Nyanja speakers (Easterners),Zambia,SENIOR PARTNER,5,0,0,0,0,1
55107000,551,2005,Tonga-Ila-Lenje (Southerners),Zambia,SENIOR PARTNER,5,0,0,0,0,1
55301000,553,2005,"Southerners (Lomwe, Mang'anja, Nyanja, Yao)",Malawi,SENIOR PARTNER,5,0,0,0,0,1
56005200,560,2005,Xhosa,South Africa,SENIOR PARTNER,5,0,0,0,0,1
56509000,565,2005,Ovambo,Namibia,SENIOR PARTNER,5,0,0,0,0,1
57101000,571,2005,Tswana,Botswana,SENIOR PARTNER,5,0,0,0,0,1
58101000,581,2005,Nzwani Comorans,Comoros,SENIOR PARTNER,5,1,0,0,0,1
58102000,581,2005,Mwali Comorans,Comoros,SENIOR PARTNER,5,1,0,0,0,1
58103000,581,2005,Ngazidja Comorans,Comoros,SENIOR PARTNER,5,1,0,0,0,1
59001100,590,2005,Hindi-speaking Hindus,Mauritius,SENIOR PARTNER,5,0,0,0,0,0
40405000,404,2006,Papel,Guinea-Bissau,SENIOR PARTNER,5,1,0,0,0,1
43201000,432,2006,"Blacks (Mande, Peul, Voltaic etc.)",Mali,SENIOR PARTNER,5,0,0,0,0,1
43301000,433,2006,Wolof,Senegal,SENIOR PARTNER,5,0,0,0,0,1
43403000,434,2006,"Northern (Bariba, Peul, Ottamari, Yoa-Lokpa, Dendi, Gourmanchéma)",Benin,SENIOR PARTNER,5,0,0,0,0,1
43501000,435,2006,White Moors (Beydan),Mauritania,SENIOR PARTNER,5,0,0,0,0,1
43601000,436,2006,Djerma-Songhai,Niger,SENIOR PARTNER,5,1,0,0,0,1
43702000,437,2006,Kru,Cote D'Ivoire,SENIOR PARTNER,5,1,0,0,0,1
45001000,450,2006,Americo-Liberians,Liberia,SENIOR PARTNER,5,0,0,0,0,1
45104000,451,2006,Mende,Sierra Leone,SENIOR PARTNER,5,0,0,0,0,1
45201000,452,2006,Asante (Akan),Ghana,SENIOR PARTNER,5,1,0,0,0,1
46102000,461,2006,Kabré (and related groups),Togo,SENIOR PARTNER,5,0,0,0,0,1
47103000,471,2006,Beti (and related peoples),Cameroon,SENIOR PARTNER,5,0,0,0,0,1
47506000,475,2006,Yoruba,Nigeria,SENIOR PARTNER,5,1,0,0,0,1
48104000,481,2006,"Mbede (Nzebi, Bateke, Obamba)",Gabon,SENIOR PARTNER,5,0,0,0,0,1
48205020,482,2006,Baya,Central African Republic,SENIOR PARTNER,5,1,0,0,0,1
48302200,483,2006,"Zaghawa, Bideyat",Chad,SENIOR PARTNER,5,0,0,0,0,1
48406070,484,2006,Mbochi (proper),Congo,SENIOR PARTNER,5,1,0,0,0,1
49007000,490,2006,Luba Shaba,"Congo, Democratic Republic of (Zaire)",SENIOR PARTNER,5,1,0,0,0,1
49011000,490,2006,Lunda-Yeke,"Congo, Democratic Republic of (Zaire)",SENIOR PARTNER,5,1,0,0,0,1
50011090,500,2006,"South-Westerners (Ankole, Banyoro, Toro)",Uganda,SENIOR PARTNER,5,0,0,0,0,1
50103000,501,2006,Kikuyu-Meru-Emb,Kenya,SENIOR PARTNER,5,1,0,0,0,1
51601000,516,2006,Hutu,Burundi,SENIOR PARTNER,5,1,1,0,1,0
52201000,522,2006,Isaas (Somali),Djibouti,SENIOR PARTNER,5,0,0,0,0,1
53009000,530,2006,Tigry,Ethiopia,SENIOR PARTNER,5,0,0,0,0,1
53101000,531,2006,Christians,Eritrea,SENIOR PARTNER,5,0,0,0,0,1
54104000,541,2006,Tsonga-Chopi,Mozambique,SENIOR PARTNER,5,0,0,0,0,1
55101000,551,2006,Bemba speakers,Zambia,SENIOR PARTNER,5,0,0,0,0,1
55106000,551,2006,Nyanja speakers (Easterners),Zambia,SENIOR PARTNER,5,0,0,0,0,1
55107000,551,2006,Tonga-Ila-Lenje (Southerners),Zambia,SENIOR PARTNER,5,0,0,0,0,1
55301000,553,2006,"Southerners (Lomwe, Mang'anja, Nyanja, Yao)",Malawi,SENIOR PARTNER,5,0,0,0,0,1
56005200,560,2006,Xhosa,South Africa,SENIOR PARTNER,5,0,0,0,0,1
56509000,565,2006,Ovambo,Namibia,SENIOR PARTNER,5,0,0,0,0,1
57101000,571,2006,Tswana,Botswana,SENIOR PARTNER,5,0,0,0,0,1
58101000,581,2006,Nzwani Comorans,Comoros,SENIOR PARTNER,5,1,0,0,0,1
58102000,581,2006,Mwali Comorans,Comoros,SENIOR PARTNER,5,1,0,0,0,1
58103000,581,2006,Ngazidja Comorans,Comoros,SENIOR PARTNER,5,1,0,0,0,1
59001100,590,2006,Hindi-speaking Hindus,Mauritius,SENIOR PARTNER,5,0,0,0,0,0
62512000,625,2006,"Shaygiyya, Ja'aliyyin and Danagla (Arab)",Sudan,SENIOR PARTNER,5,0,0,0,0,1
40405000,404,2007,Papel,Guinea-Bissau,SENIOR PARTNER,5,1,0,0,0,1
43201000,432,2007,"Blacks (Mande, Peul, Voltaic etc.)",Mali,SENIOR PARTNER,5,0,0,0,0,1
43301000,433,2007,Wolof,Senegal,SENIOR PARTNER,5,0,0,0,0,1
43403000,434,2007,"Northern (Bariba, Peul, Ottamari, Yoa-Lokpa, Dendi, Gourmanchéma)",Benin,SENIOR PARTNER,5,0,0,0,0,1
43501000,435,2007,White Moors (Beydan),Mauritania,SENIOR PARTNER,5,0,0,0,0,1
43601000,436,2007,Djerma-Songhai,Niger,SENIOR PARTNER,5,0,0,0,0,1
43702000,437,2007,Kru,Cote D'Ivoire,SENIOR PARTNER,5,1,0,0,0,1
45001000,450,2007,Americo-Liberians,Liberia,SENIOR PARTNER,5,0,0,0,0,1
45104000,451,2007,Mende,Sierra Leone,SENIOR PARTNER,5,0,0,0,0,1
45201000,452,2007,Asante (Akan),Ghana,SENIOR PARTNER,5,1,0,0,0,1
46102000,461,2007,Kabré (and related groups),Togo,SENIOR PARTNER,5,0,0,0,0,1
47103000,471,2007,Beti (and related peoples),Cameroon,SENIOR PARTNER,5,0,0,0,0,1
47506000,475,2007,Yoruba,Nigeria,SENIOR PARTNER,5,1,0,0,0,1
48104000,481,2007,"Mbede (Nzebi, Bateke, Obamba)",Gabon,SENIOR PARTNER,5,0,0,0,0,1
48205020,482,2007,Baya,Central African Republic,SENIOR PARTNER,5,1,0,0,0,1
48302200,483,2007,"Zaghawa, Bideyat",Chad,SENIOR PARTNER,5,0,0,0,0,1
48406070,484,2007,Mbochi (proper),Congo,SENIOR PARTNER,5,1,0,0,0,1
49007000,490,2007,Luba Shaba,"Congo, Democratic Republic of (Zaire)",SENIOR PARTNER,5,1,0,0,0,1
49011000,490,2007,Lunda-Yeke,"Congo, Democratic Republic of (Zaire)",SENIOR PARTNER,5,1,0,0,0,1
50011090,500,2007,"South-Westerners (Ankole, Banyoro, Toro)",Uganda,SENIOR PARTNER,5,0,0,0,0,1
50103000,501,2007,Kikuyu-Meru-Emb,Kenya,SENIOR PARTNER,5,1,0,0,0,1
51601000,516,2007,Hutu,Burundi,SENIOR PARTNER,5,1,0,0,0,0
52201000,522,2007,Isaas (Somali),Djibouti,SENIOR PARTNER,5,0,0,0,0,1
53009000,530,2007,Tigry,Ethiopia,SENIOR PARTNER,5,0,0,0,0,1
53101000,531,2007,Christians,Eritrea,SENIOR PARTNER,5,0,0,0,0,1
54104000,541,2007,Tsonga-Chopi,Mozambique,SENIOR PARTNER,5,0,0,0,0,1
55101000,551,2007,Bemba speakers,Zambia,SENIOR PARTNER,5,0,0,0,0,1
55106000,551,2007,Nyanja speakers (Easterners),Zambia,SENIOR PARTNER,5,0,0,0,0,1
55107000,551,2007,Tonga-Ila-Lenje (Southerners),Zambia,SENIOR PARTNER,5,0,0,0,0,1
55301000,553,2007,"Southerners (Lomwe, Mang'anja, Nyanja, Yao)",Malawi,SENIOR PARTNER,5,0,0,0,0,1
56005200,560,2007,Xhosa,South Africa,SENIOR PARTNER,5,0,0,0,0,1
56509000,565,2007,Ovambo,Namibia,SENIOR PARTNER,5,0,0,0,0,1
57101000,571,2007,Tswana,Botswana,SENIOR PARTNER,5,0,0,0,0,1
58101000,581,2007,Nzwani Comorans,Comoros,SENIOR PARTNER,5,1,0,0,0,1
58102000,581,2007,Mwali Comorans,Comoros,SENIOR PARTNER,5,1,0,0,0,1
58103000,581,2007,Ngazidja Comorans,Comoros,SENIOR PARTNER,5,1,0,0,0,1
59001100,590,2007,Hindi-speaking Hindus,Mauritius,SENIOR PARTNER,5,0,0,0,0,0
62512000,625,2007,"Shaygiyya, Ja'aliyyin and Danagla (Arab)",Sudan,SENIOR PARTNER,5,0,0,0,0,1
40405000,404,2008,Papel,Guinea-Bissau,SENIOR PARTNER,5,1,0,0,0,1
43201000,432,2008,"Blacks (Mande, Peul, Voltaic etc.)",Mali,SENIOR PARTNER,5,0,0,0,0,1
43301000,433,2008,Wolof,Senegal,SENIOR PARTNER,5,0,0,0,0,1
43403000,434,2008,"Northern (Bariba, Peul, Ottamari, Yoa-Lokpa, Dendi, Gourmanchéma)",Benin,SENIOR PARTNER,5,0,0,0,0,1
43501000,435,2008,White Moors (Beydan),Mauritania,SENIOR PARTNER,5,0,0,0,0,1
43601000,436,2008,Djerma-Songhai,Niger,SENIOR PARTNER,5,0,0,0,0,1
43702000,437,2008,Kru,Cote D'Ivoire,SENIOR PARTNER,5,1,0,0,0,1
45001000,450,2008,Americo-Liberians,Liberia,SENIOR PARTNER,5,0,0,0,0,1
45105060,451,2008,Temne,Sierra Leone,SENIOR PARTNER,5,0,0,0,0,1
45201000,452,2008,Asante (Akan),Ghana,SENIOR PARTNER,5,1,0,0,0,1
46102000,461,2008,Kabré (and related groups),Togo,SENIOR PARTNER,5,0,0,0,0,1
47103000,471,2008,Beti (and related peoples),Cameroon,SENIOR PARTNER,5,0,0,0,0,1
47501000,475,2008,Hausa-Fulani and Muslim Middle Belt,Nigeria,SENIOR PARTNER,5,1,0,0,0,1
48104000,481,2008,"Mbede (Nzebi, Bateke, Obamba)",Gabon,SENIOR PARTNER,5,0,0,0,0,1
48205020,482,2008,Baya,Central African Republic,SENIOR PARTNER,5,1,0,0,0,1
48302200,483,2008,"Zaghawa, Bideyat",Chad,SENIOR PARTNER,5,0,0,0,0,1
48406070,484,2008,Mbochi (proper),Congo,SENIOR PARTNER,5,0,0,0,0,1
49007000,490,2008,Luba Shaba,"Congo, Democratic Republic of (Zaire)",SENIOR PARTNER,5,1,0,0,0,1
49011000,490,2008,Lunda-Yeke,"Congo, Democratic Republic of (Zaire)",SENIOR PARTNER,5,1,0,0,0,1
50011090,500,2008,"South-Westerners (Ankole, Banyoro, Toro)",Uganda,SENIOR PARTNER,5,0,0,0,0,1
50103000,501,2008,Kikuyu-Meru-Emb,Kenya,SENIOR PARTNER,5,1,0,0,0,1
50106000,501,2008,Luo,Kenya,SENIOR PARTNER,5,1,0,0,0,1
51601000,516,2008,Hutu,Burundi,SENIOR PARTNER,5,1,1,0,1,0
52201000,522,2008,Isaas (Somali),Djibouti,SENIOR PARTNER,5,0,0,0,0,1
53009000,530,2008,Tigry,Ethiopia,SENIOR PARTNER,5,0,0,0,0,1
53101000,531,2008,Christians,Eritrea,SENIOR PARTNER,5,0,0,0,0,1
54104000,541,2008,Tsonga-Chopi,Mozambique,SENIOR PARTNER,5,0,0,0,0,1
55101000,551,2008,Bemba speakers,Zambia,SENIOR PARTNER,5,0,0,0,0,1
55106000,551,2008,Nyanja speakers (Easterners),Zambia,SENIOR PARTNER,5,0,0,0,0,1
55107000,551,2008,Tonga-Ila-Lenje (Southerners),Zambia,SENIOR PARTNER,5,0,0,0,0,1
55301000,553,2008,"Southerners (Lomwe, Mang'anja, Nyanja, Yao)",Malawi,SENIOR PARTNER,5,0,0,0,0,1
56005200,560,2008,Xhosa,South Africa,SENIOR PARTNER,5,0,0,0,0,1
56509000,565,2008,Ovambo,Namibia,SENIOR PARTNER,5,0,0,0,0,1
57101000,571,2008,Tswana,Botswana,SENIOR PARTNER,5,0,0,0,0,1
58101000,581,2008,Nzwani Comorans,Comoros,SENIOR PARTNER,5,1,0,0,0,1
58102000,581,2008,Mwali Comorans,Comoros,SENIOR PARTNER,5,1,0,0,0,1
58103000,581,2008,Ngazidja Comorans,Comoros,SENIOR PARTNER,5,0,0,0,0,1
59001100,590,2008,Hindi-speaking Hindus,Mauritius,SENIOR PARTNER,5,0,0,0,0,0
62512000,625,2008,"Shaygiyya, Ja'aliyyin and Danagla (Arab)",Sudan,SENIOR PARTNER,5,0,0,0,0,1
40405000,404,2009,Papel,Guinea-Bissau,SENIOR PARTNER,5,1,0,0,0,1
43201000,432,2009,"Blacks (Mande, Peul, Voltaic etc.)",Mali,SENIOR PARTNER,5,0,0,0,0,1
43301000,433,2009,Wolof,Senegal,SENIOR PARTNER,5,0,0,0,0,1
43403000,434,2009,"Northern (Bariba, Peul, Ottamari, Yoa-Lokpa, Dendi, Gourmanchéma)",Benin,SENIOR PARTNER,5,0,0,0,0,1
43501000,435,2009,White Moors (Beydan),Mauritania,SENIOR PARTNER,5,0,0,0,0,1
43601000,436,2009,Djerma-Songhai,Niger,SENIOR PARTNER,5,0,0,0,0,1
43702000,437,2009,Kru,Cote D'Ivoire,SENIOR PARTNER,5,1,0,0,0,1
43801000,438,2009,Malinke,Guinea,SENIOR PARTNER,5,1,0,0,0,1
43802000,438,2009,Peul,Guinea,SENIOR PARTNER,5,1,0,0,0,1
43803000,438,2009,Susu,Guinea,SENIOR PARTNER,5,0,0,0,0,1
45001000,450,2009,Americo-Liberians,Liberia,SENIOR PARTNER,5,0,0,0,0,1
45105060,451,2009,Temne,Sierra Leone,SENIOR PARTNER,5,0,0,0,0,1
45207000,452,2009,Other Akans,Ghana,SENIOR PARTNER,5,1,0,0,0,1
46102000,461,2009,Kabré (and related groups),Togo,SENIOR PARTNER,5,0,0,0,0,1
47103000,471,2009,Beti (and related peoples),Cameroon,SENIOR PARTNER,5,0,0,0,0,1
47501000,475,2009,Hausa-Fulani and Muslim Middle Belt,Nigeria,SENIOR PARTNER,5,1,0,0,0,1
48104000,481,2009,"Mbede (Nzebi, Bateke, Obamba)",Gabon,SENIOR PARTNER,5,0,0,0,0,1
48205020,482,2009,Baya,Central African Republic,SENIOR PARTNER,5,1,0,0,0,1
48302200,483,2009,"Zaghawa, Bideyat",Chad,SENIOR PARTNER,5,0,0,0,0,1
48406070,484,2009,Mbochi (proper),Congo,SENIOR PARTNER,5,0,0,0,0,1
49007000,490,2009,Luba Shaba,"Congo, Democratic Republic of (Zaire)",SENIOR PARTNER,5,0,0,0,0,1
49011000,490,2009,Lunda-Yeke,"Congo, Democratic Republic of (Zaire)",SENIOR PARTNER,5,1,0,0,0,1
50011090,500,2009,"South-Westerners (Ankole, Banyoro, Toro)",Uganda,SENIOR PARTNER,5,0,0,0,0,1
50103000,501,2009,Kikuyu-Meru-Emb,Kenya,SENIOR PARTNER,5,1,0,0,0,1
50106000,501,2009,Luo,Kenya,SENIOR PARTNER,5,1,0,0,0,1
51601000,516,2009,Hutu,Burundi,SENIOR PARTNER,5,1,0,0,0,0
52201000,522,2009,Isaas (Somali),Djibouti,SENIOR PARTNER,5,0,0,0,0,1
53009000,530,2009,Tigry,Ethiopia,SENIOR PARTNER,5,0,0,0,0,1
53101000,531,2009,Christians,Eritrea,SENIOR PARTNER,5,0,0,0,0,1
54104000,541,2009,Tsonga-Chopi,Mozambique,SENIOR PARTNER,5,0,0,0,0,1
55101000,551,2009,Bemba speakers,Zambia,SENIOR PARTNER,5,0,0,0,0,1
55106000,551,2009,Nyanja speakers (Easterners),Zambia,SENIOR PARTNER,5,0,0,0,0,1
55107000,551,2009,Tonga-Ila-Lenje (Southerners),Zambia,SENIOR PARTNER,5,0,0,0,0,1
55201200,552,2009,Shona,Zimbabwe (Rhodesia),SENIOR PARTNER,5,1,0,0,0,1
55301000,553,2009,"Southerners (Lomwe, Mang'anja, Nyanja, Yao)",Malawi,SENIOR PARTNER,5,0,0,0,0,1
56005100,560,2009,Zulu,South Africa,SENIOR PARTNER,5,1,0,0,0,1
56509000,565,2009,Ovambo,Namibia,SENIOR PARTNER,5,0,0,0,0,1
57101000,571,2009,Tswana,Botswana,SENIOR PARTNER,5,0,0,0,0,1
58101000,581,2009,Nzwani Comorans,Comoros,SENIOR PARTNER,5,1,0,0,0,1
58102000,581,2009,Mwali Comorans,Comoros,SENIOR PARTNER,5,1,0,0,0,1
58103000,581,2009,Ngazidja Comorans,Comoros,SENIOR PARTNER,5,0,0,0,0,1
59001100,590,2009,Hindi-speaking Hindus,Mauritius,SENIOR PARTNER,5,0,0,0,0,0
62512000,625,2009,"Shaygiyya, Ja'aliyyin and Danagla (Arab)",Sudan,SENIOR PARTNER,5,0,0,0,0,1
40401000,404,2010,Balanta,Guinea-Bissau,SENIOR PARTNER,5,1,0,0,0,1
40403000,404,2010,Manjaco,Guinea-Bissau,SENIOR PARTNER,5,1,0,0,0,1
40405000,404,2010,Papel,Guinea-Bissau,SENIOR PARTNER,5,1,0,0,0,1
43201000,432,2010,"Blacks (Mande, Peul, Voltaic etc.)",Mali,SENIOR PARTNER,5,0,0,0,0,1
43301000,433,2010,Wolof,Senegal,SENIOR PARTNER,5,0,0,0,0,1
43403000,434,2010,"Northern (Bariba, Peul, Ottamari, Yoa-Lokpa, Dendi, Gourmanchéma)",Benin,SENIOR PARTNER,5,0,0,0,0,1
43501000,435,2010,White Moors (Beydan),Mauritania,SENIOR PARTNER,5,0,0,0,0,1
43601000,436,2010,Djerma-Songhai,Niger,SENIOR PARTNER,5,0,0,0,0,1
43702000,437,2010,Kru,Cote D'Ivoire,SENIOR PARTNER,5,1,0,0,0,1
43801000,438,2010,Malinke,Guinea,SENIOR PARTNER,5,1,0,0,0,1
45001000,450,2010,Americo-Liberians,Liberia,SENIOR PARTNER,5,0,0,0,0,1
45105060,451,2010,Temne,Sierra Leone,SENIOR PARTNER,5,0,0,0,0,1
45207000,452,2010,Other Akans,Ghana,SENIOR PARTNER,5,1,0,0,0,1
46102000,461,2010,Kabré (and related groups),Togo,SENIOR PARTNER,5,0,0,0,0,1
47103000,471,2010,Beti (and related peoples),Cameroon,SENIOR PARTNER,5,0,0,0,0,1
47501000,475,2010,Hausa-Fulani and Muslim Middle Belt,Nigeria,SENIOR PARTNER,5,1,0,0,0,1
48104000,481,2010,"Mbede (Nzebi, Bateke, Obamba)",Gabon,SENIOR PARTNER,5,0,0,0,0,1
48205020,482,2010,Baya,Central African Republic,SENIOR PARTNER,5,1,0,0,0,1
48302200,483,2010,"Zaghawa, Bideyat",Chad,SENIOR PARTNER,5,0,0,0,0,1
48406070,484,2010,Mbochi (proper),Congo,SENIOR PARTNER,5,0,0,0,0,1
49007000,490,2010,Luba Shaba,"Congo, Democratic Republic of (Zaire)",SENIOR PARTNER,5,0,0,0,0,1
49011000,490,2010,Lunda-Yeke,"Congo, Democratic Republic of (Zaire)",SENIOR PARTNER,5,1,0,0,0,1
50011090,500,2010,"South-Westerners (Ankole, Banyoro, Toro)",Uganda,SENIOR PARTNER,5,0,0,0,0,1
50103000,501,2010,Kikuyu-Meru-Emb,Kenya,SENIOR PARTNER,5,1,0,0,0,1
50106000,501,2010,Luo,Kenya,SENIOR PARTNER,5,1,0,0,0,1
51001010,510,2010,Others Mainland (Christians and traditional religions),Tanzania (Tanganyika),SENIOR PARTNER,5,0,0,0,0,1
51601000,516,2010,Hutu,Burundi,SENIOR PARTNER,5,1,0,0,0,0
52201000,522,2010,Isaas (Somali),Djibouti,SENIOR PARTNER,5,0,0,0,0,1
53009000,530,2010,Tigry,Ethiopia,SENIOR PARTNER,5,0,0,0,0,1
53101000,531,2010,Christians,Eritrea,SENIOR PARTNER,5,0,0,0,0,1
54104000,541,2010,Tsonga-Chopi,Mozambique,SENIOR PARTNER,5,0,0,0,0,1
55101000,551,2010,Bemba speakers,Zambia,SENIOR PARTNER,5,0,0,0,0,1
55106000,551,2010,Nyanja speakers (Easterners),Zambia,SENIOR PARTNER,5,0,0,0,0,1
55107000,551,2010,Tonga-Ila-Lenje (Southerners),Zambia,SENIOR PARTNER,5,0,0,0,0,1
55201200,552,2010,Shona,Zimbabwe (Rhodesia),SENIOR PARTNER,5,0,0,0,0,1
55301000,553,2010,"Southerners (Lomwe, Mang'anja, Nyanja, Yao)",Malawi,SENIOR PARTNER,5,0,0,0,0,1
56005100,560,2010,Zulu,South Africa,SENIOR PARTNER,5,1,0,0,0,1
56509000,565,2010,Ovambo,Namibia,SENIOR PARTNER,5,0,0,0,0,1
57101000,571,2010,Tswana,Botswana,SENIOR PARTNER,5,0,0,0,0,1
58101000,581,2010,Nzwani Comorans,Comoros,SENIOR PARTNER,5,1,0,0,0,1
58102000,581,2010,Mwali Comorans,Comoros,SENIOR PARTNER,5,1,0,0,0,1
58103000,581,2010,Ngazidja Comorans,Comoros,SENIOR PARTNER,5,0,0,0,0,1
59001100,590,2010,Hindi-speaking Hindus,Mauritius,SENIOR PARTNER,5,0,0,0,0,0
62512000,625,2010,"Shaygiyya, Ja'aliyyin and Danagla (Arab)",Sudan,SENIOR PARTNER,5,0,0,0,0,1
40401000,404,2011,Balanta,Guinea-Bissau,SENIOR PARTNER,5,1,0,0,0,1
40403000,404,2011,Manjaco,Guinea-Bissau,SENIOR PARTNER,5,1,0,0,0,1
40405000,404,2011,Papel,Guinea-Bissau,SENIOR PARTNER,5,1,0,0,0,1
43201000,432,2011,"Blacks (Mande, Peul, Voltaic etc.)",Mali,SENIOR PARTNER,5,0,0,0,0,1
43301000,433,2011,Wolof,Senegal,SENIOR PARTNER,5,0,0,0,0,1
43403000,434,2011,"Northern (Bariba, Peul, Ottamari, Yoa-Lokpa, Dendi, Gourmanchéma)",Benin,SENIOR PARTNER,5,0,0,0,0,1
43501000,435,2011,White Moors (Beydan),Mauritania,SENIOR PARTNER,5,0,0,0,0,1
43702000,437,2011,Kru,Cote D'Ivoire,SENIOR PARTNER,5,0,0,0,0,1
43801000,438,2011,Malinke,Guinea,SENIOR PARTNER,5,1,0,0,0,1
45001000,450,2011,Americo-Liberians,Liberia,SENIOR PARTNER,5,0,0,0,0,1
45105060,451,2011,Temne,Sierra Leone,SENIOR PARTNER,5,0,0,0,0,1
45207000,452,2011,Other Akans,Ghana,SENIOR PARTNER,5,1,0,0,0,1
46102000,461,2011,Kabré (and related groups),Togo,SENIOR PARTNER,5,0,0,0,0,1
47103000,471,2011,Beti (and related peoples),Cameroon,SENIOR PARTNER,5,0,0,0,0,1
47503000,475,2011,Ijaw,Nigeria,SENIOR PARTNER,5,1,0,0,0,1
48104000,481,2011,"Mbede (Nzebi, Bateke, Obamba)",Gabon,SENIOR PARTNER,5,0,0,0,0,1
48205020,482,2011,Baya,Central African Republic,SENIOR PARTNER,5,1,0,0,0,1
48302200,483,2011,"Zaghawa, Bideyat",Chad,SENIOR PARTNER,5,0,0,0,0,1
48406070,484,2011,Mbochi (proper),Congo,SENIOR PARTNER,5,0,0,0,0,1
49007000,490,2011,Luba Shaba,"Congo, Democratic Republic of (Zaire)",SENIOR PARTNER,5,0,0,0,0,1
49011000,490,2011,Lunda-Yeke,"Congo, Democratic Republic of (Zaire)",SENIOR PARTNER,5,1,0,0,0,1
